Date,Close,ADL,OBV,ADX,MACD Line,RSI,Previous Close
2012-05-08,4999.95,-249736896.119,3037191945,19.1932001228,-47.1981668673,39.5937147681,5114.15
2012-05-09,4974.8,-139404412.304,2856750736,21.1501885466,-58.6182010492,40.5745753714,4999.95
2012-05-10,4965.7,-184449834.701,2715719505,22.4976722567,-67.623433516,42.064135956,4974.8
2012-05-11,4928.9,-97225144.7076,2577193435,24.1118043978,-76.8437901949,42.5702442038,4965.7
2012-05-14,4907.8,-49429823.243,2450241684,25.851337179,-84.8751945423,43.612890324,4928.9
2012-05-15,4942.8,202887373.718,2592361255,27.5117954752,-87.4083438795,43.4960454889,4907.8
2012-05-16,4858.25,-20448487.3451,2427312750,29.2914255289,-95.1416279029,42.2273402065,4942.8
2012-05-17,4870.2,-138479158.738,2582966781,30.0501692737,-99.1629572328,41.0180996639,4858.25
2012-05-18,4891.45,220874346.417,2737475430,31.2664372652,-99.4883524944,40.316195915,4870.2
2012-05-21,4906.05,-66099873.3429,2853982401,31.7937533804,-97.4448490384,39.308469955,4891.45
2012-05-22,4860.5,-209514433.058,2723174123,32.6160734422,-98.3669491907,39.4928070968,4906.05
2012-05-23,4835.65,74340149.0442,2587066056,33.7388058065,-99.9507376384,40.3818753162,4860.5
2012-05-24,4921.4,222964966.762,2727540888,33.3007396268,-93.2121019476,43.0019538374,4835.65
2012-05-25,4920.4,79642265.1044,2609349731,32.8260218369,-86.950069974,44.7880468693,4921.4
2012-05-28,4985.65,137678166.364,2706610722,31.4033112494,-75.8479073738,46.118607449,4920.4
2012-05-29,4990.1,-144487286.416,2830830561,29.6996654747,-65.9302824606,44.4997137305,4985.65
2012-05-30,4950.75,-200537331.325,2684825311,28.581330009,-60.5477526003,44.7358906004,4990.1
2012-05-31,4924.25,141902856.103,2387913921,28.222785185,-57.7546280362,45.4729863559,4950.75
2012-06-01,4841.6,-218902808.51,2249146505,28.3893266236,-61.5012725739,43.9434205738,4924.25
2012-06-04,4848.15,234355699.085,2401486370,29.0626595134,-63.2133015129,42.4624230561,4841.6
2012-06-05,4863.3,-110697096.121,2542963332,29.0049152421,-62.6257082142,41.472114773,4848.15
2012-06-06,4997.1,291057500.01,2728303738,27.3931312633,-50.7781555362,46.3464598884,4863.3
2012-06-07,5049.65,185079207.383,2878861902,25.5450295575,-36.7251936883,46.8918841093,4997.1
2012-06-08,5068.35,177366887.736,3017251297,24.10334546,-23.8047797768,45.9065084631,5049.65
2012-06-11,5054.1,-170836538.72,2891636195,23.1936203724,-14.5474209598,47.1697053704,5068.35
2012-06-12,5115.9,209023223.143,3027114210,22.0161492064,-2.19880740284,48.162414563,5054.1
2012-06-13,5121.45,12960716.7361,3152782336,21.1055941848,7.94382495553,46.5732196989,5115.9
2012-06-14,5054.75,-195627772.442,3034428970,19.6264529661,10.4790061485,45.6817499685,5121.45
2012-06-15,5139.05,253177956.807,3189866114,18.4574949412,19.0706266712,47.7141378001,5054.75
2012-06-18,5064.25,-213708745.156,3036405047,17.9080116111,19.6176726457,46.6084874289,5139.05
2012-06-19,5103.85,209866965.802,3185821202,17.3977770904,22.9816810572,46.5170185675,5064.25
2012-06-20,5120.55,-10178406.7561,3346326847,17.2702816633,26.6875944159,45.4319242148,5103.85
2012-06-21,5165.0,245847524.632,3489319795,17.491782773,32.8328246039,45.6373759815,5120.55
2012-06-22,5146.05,185967095.854,3329572603,17.6974623749,35.761619485,46.7329211025,5165.0
2012-06-25,5114.65,-197021665.194,3206069593,18.3063358581,35.1438762212,47.2975803624,5146.05
2012-06-26,5120.8,58802701.0141,3305474159,18.6683495354,34.7499876102,45.745444381,5114.65
2012-06-27,5141.9,-40395083.2998,3417743377,19.3199015742,35.7285650505,44.9530172618,5120.8
2012-06-28,5149.15,118274333.893,3560817168,19.8381730868,36.6664412211,43.4988720867,5141.9
2012-06-29,5278.9,384566026.013,3787340766,21.6194011353,47.333820657,47.9727975724,5149.15
2012-07-02,5278.6,-53976286.6134,3661179325,23.4007689856,55.1281057347,49.8114918811,5278.9
2012-07-03,5287.95,-36766904.5152,3794296380,25.1749698339,61.3523677673,48.3915285808,5278.6
2012-07-04,5302.55,99541907.6009,3950292267,26.8279159275,66.6944264222,47.2513765918,5287.95
2012-07-05,5327.3,170410003.714,4069207659,28.5022140088,72.094108543,46.6478509633,5302.55
2012-07-06,5316.95,108849113.191,3955906933,30.0269911477,74.677402415,48.0221383866,5327.3
2012-07-09,5275.15,-38012504.2847,3854737007,30.6326475587,72.5158531419,47.910384746,5316.95
2012-07-10,5345.35,223105739.4,3978684640,31.7013740662,75.5959401428,49.5203596964,5275.15
2012-07-11,5306.3,-151165158.227,3865153961,32.693762966,74.0325218085,49.5409597653,5345.35
2012-07-12,5235.25,-53310236.3383,3733963128,31.6695235521,66.2961396742,48.152605561,5306.3
2012-07-13,5227.25,-116176146.958,3634918040,30.7943100549,58.8411834188,49.6384786857,5235.25
2012-07-16,5197.25,-161354700.823,3528604896,29.4348446257,49.9366885359,50.065340926,5227.25
2012-07-17,5192.85,-132902449.473,3416836781,27.993919219,42.0401562084,51.6994319115,5197.25
2012-07-18,5216.3,165897583.193,3526484078,26.3932710113,37.2449795278,50.9846176615,5192.85
2012-07-19,5242.7,-49083825.2846,3636253360,25.519975799,35.1696134159,50.4449810035,5216.3
2012-07-20,5205.1,-113250709.126,3546523952,23.9677440999,30.1433908107,50.3763777775,5242.7
2012-07-23,5117.95,-135958637.918,3441753628,23.4464087999,18.9098159398,47.9940639441,5205.1
2012-07-24,5128.2,52325394.7804,3558270559,23.0300763284,10.7107494063,46.6743721677,5117.95
2012-07-25,5109.6,122234579.6,3427304938,23.0148934441,2.68115882418,47.6439548538,5128.2
2012-07-26,5043.0,-278925881.902,3247173299,23.5593404075,-8.9532059775,46.371526169,5109.6
2012-07-27,5099.85,-101078467.619,3379121677,23.5501931887,-13.4313754833,47.461413554,5043.0
2012-07-30,5199.8,193451557.899,3496645410,22.4434670019,-8.81362936417,50.3828624012,5099.85
2012-07-31,5229.0,253563991.93,3643705218,20.9366644622,-2.76595215555,49.8619569512,5199.8
2012-08-01,5240.5,148602140.059,3757520948,19.5435945509,2.92115622335,48.5537663248,5229.0
2012-08-02,5227.75,59681717.1725,3664548562,18.2013529463,6.32648436952,49.8068013995,5240.5
2012-08-03,5215.7,189248003.498,3551629909,17.62655925,7.9611262576,51.0638136506,5227.75
2012-08-06,5282.55,70465918.9985,3654777985,16.8865750801,14.4838670388,52.3703876706,5215.7
2012-08-07,5336.7,158728291.166,3785209576,16.9757267922,23.7488762885,52.9805060257,5282.55
2012-08-08,5338.0,-232800314.576,3951164471,17.3946916803,30.8408479083,51.1917246163,5336.7
2012-08-09,5322.95,-222489851.294,3769744694,17.4246974334,34.8452034747,52.2638344878,5338.0
2012-08-10,5320.4,119972797.278,3639653709,17.1144717593,37.38200395,53.9700996133,5322.95
2012-08-13,5347.9,170043867.0,3747232482,17.1429286782,41.1372521407,53.4625279886,5320.4
2012-08-14,5380.35,169073951.588,3857026882,17.6309200806,46.1992015535,53.2188597295,5347.9
2012-08-16,5362.95,-168678504.718,3723029939,18.1313071222,48.2505955201,54.0643693643,5380.35
2012-08-17,5366.3,-41943983.885,3858015412,18.2624856574,49.5751851461,52.3913730587,5362.95
2012-08-21,5421.0,212121616.99,3982358769,18.7482487062,54.4115424299,53.3895605496,5366.3
2012-08-22,5412.85,-13105243.9663,3879255268,19.3161278274,56.9304942341,54.7422662398,5421.0
2012-08-23,5415.35,-54938874.7306,4007251157,20.0627102237,58.4546816109,53.0325488215,5412.85
2012-08-24,5386.7,21951424.3456,3892904192,20.1692465339,56.6972252068,53.1092331637,5415.35
2012-08-27,5350.25,-155292838.537,3802916620,19.6801773772,51.7664861414,52.7185690912,5386.7
2012-08-28,5334.6,-14051955.6677,3679232897,18.4769298163,46.0650069746,53.594266422,5350.25
2012-08-29,5287.8,-263788383.541,3521762265,17.545786623,37.3397454396,52.5510692973,5334.6
2012-08-30,5315.05,166482769.231,3748256265,17.182299214,32.2519793317,52.2031934958,5287.8
2012-08-31,5258.5,-130845583.071,3580862363,17.1236016596,23.3871827591,50.7264149271,5315.05
2012-09-03,5253.75,-131870022.034,3470481494,17.0690967876,15.7963913388,52.2970347521,5258.5
2012-09-04,5274.0,171661141.794,3576798374,17.2029536716,11.2845588433,51.5871100011,5253.75
2012-09-05,5225.7,-137107638.804,3450636303,17.6471509172,3.76805692977,50.5583877466,5274.0
2012-09-06,5238.4,-9048308.50059,3584644872,18.0267697466,-1.15077570252,49.4483536138,5225.7
2012-09-07,5342.1,219548590.656,3734229594,17.2066863752,3.2809169725,53.3162396474,5238.4
2012-09-08,5358.7,7513447.6674,3745450658,16.8062325226,8.03986802018,52.3336650262,5342.1
2012-09-10,5363.45,19550484.9412,3855058164,16.6053588192,12.0556858721,50.7438135114,5358.7
2012-09-11,5390.0,201061218.269,3967936254,16.7503736801,17.1825438943,50.4083059022,5363.45
2012-09-12,5431.0,218626360.937,4107857125,17.5853863435,24.2741558047,50.8910036701,5390.0
2012-09-13,5435.35,12115925.6094,4218631302,18.5412069475,29.9006419931,49.2919211503,5431.0
2012-09-14,5577.65,326591369.94,4452414333,20.9466471256,45.3196765624,55.0242505768,5435.35
2012-09-17,5610.0,-133993638.568,4711327113,23.6411340146,59.4642799821,54.7298011013,5577.65
2012-09-18,5600.05,-71018993.0147,4535838152,26.1431575544,69.0748464223,55.9713452915,5610.0
2012-09-20,5554.25,-55287763.2077,4370153210,27.2237225668,72.163753503,55.0709030645,5600.05
2012-09-21,5691.15,334090199.948,4648177035,29.2382867916,84.6822561617,59.2014383886,5554.25
2012-09-24,5669.6,-298429270.887,4437757594,31.1089535718,91.8060715648,59.7419356069,5691.15
2012-09-25,5673.9,-99868469.7552,4779144710,32.62012777,96.6842053244,58.1244243747,5669.6
2012-09-26,5663.45,154519063.898,4608373641,33.7131912123,98.5706724542,59.2914468692,5673.9
2012-09-27,5649.5,-304493116.148,4369381951,34.8935084921,97.8125407474,60.203489357,5663.45
2012-09-28,5703.3,-75974068.0851,4533042756,36.2976825564,100.395627977,60.6574918516,5649.5
2012-10-01,5718.8,175669100.622,4656181266,37.6015584733,102.511771784,59.5328197456,5703.3
2012-10-03,5731.25,41484927.5628,4821219130,38.9646573475,103.994656285,58.2946302001,5718.8
2012-10-04,5787.6,101800043.435,4992623420,40.6556388433,108.466492788,59.041248456,5731.25
2012-10-05,5746.95,435721500.494,4737053616,41.0173698295,107.491247965,58.2744665785,5787.6
2012-10-08,5676.0,-219501925.277,4594734616,41.353262888,99.8423667169,55.8578276689,5746.95
2012-10-09,5704.6,12458959.5961,4714035031,41.6651635853,94.9933302208,55.3367818817,5676.0
2012-10-10,5652.15,-187280611.369,4587740670,42.0667672321,85.9276368952,54.2259842231,5704.6
2012-10-11,5708.05,204584131.155,4736024517,42.0850467753,82.3049126441,54.9459102799,5652.15
2012-10-12,5676.05,-127798228.926,4605947715,42.0605927235,75.975941648,55.0204167903,5708.05
2012-10-15,5687.25,130709546.987,4699641197,42.0763915372,71.0449707348,53.7010780312,5676.05
2012-10-16,5648.0,-160547999.327,4582225496,41.8492523431,63.2409910081,53.3859484667,5687.25
2012-10-17,5660.25,11058169.8612,4706199867,41.6476827636,57.3832748005,52.1396412121,5648.0
2012-10-18,5718.7,257753920.528,4850297727,40.9719153302,56.8026336145,53.1697993648,5660.25
2012-10-19,5684.25,-15382631.118,4726034910,40.3444169992,52.9522436983,53.1318560036,5718.7
2012-10-22,5717.15,178093410.854,4829407228,39.6246526043,51.9566134938,52.8798823617,5684.25
2012-10-23,5691.4,-80569390.3507,4747905801,38.9562999519,48.5303321257,53.3064310239,5717.15
2012-10-25,5705.3,58929490.1755,4906248862,38.3356867747,46.4017033373,52.1525723427,5691.4
2012-10-26,5664.3,-37952048.2236,4804585042,38.1322487865,40.9345246189,51.7376500629,5705.3
2012-10-29,5665.6,-42909058.4662,4898140858,37.9238554079,36.2883358837,49.9546248276,5664.3
2012-10-30,5597.9,-196020342.0,4781462083,38.1844829988,26.8340474344,48.222089519,5665.6
2012-10-31,5619.7,173194986.515,4893537399,38.4805203672,20.8600716131,47.5844626251,5597.9
2012-11-01,5645.05,172548394.845,5000930801,38.2566370337,17.9641068344,47.1744161823,5619.7
2012-11-02,5697.7,11986254.16,5112093642,36.949553561,19.6904693943,48.2711105102,5645.05
2012-11-05,5704.2,99268383.5758,5186922855,35.7703140235,21.3371583584,46.7895899643,5697.7
2012-11-06,5724.4,150778340.921,5301941651,34.2970054967,23.9955367962,46.1320958941,5704.2
2012-11-07,5760.1,127855216.161,5435682266,32.168029888,28.6527217627,46.4004398489,5724.4
2012-11-08,5738.75,181677534.799,5318092005,30.4370001664,30.2718527562,47.1404571818,5760.1
2012-11-09,5686.25,-152117919.747,5219328878,29.0583360616,27.0073901129,46.2764093422,5738.75
2012-11-12,5683.7,-60173971.1289,5126626079,27.9495031095,23.9385673568,47.9888147781,5686.25
2012-11-13,5666.95,-21528548.6755,5110109237,26.9996286544,19.9252325211,48.9094643813,5683.7
2012-11-15,5631.0,37881929.1476,4976129767,26.8955802477,13.6860074217,48.7341819636,5666.95
2012-11-16,5574.05,-166896519.192,4854229197,27.3080509308,4.09873980905,47.4685643676,5631.0
2012-11-19,5571.4,3935191.35632,4747241182,27.8077105587,-3.67075749212,49.1726089357,5574.05
2012-11-20,5571.55,-62334218.153,4854722479,27.7986141357,-9.70417267119,47.3315780108,5571.4
2012-11-21,5614.8,171671392.653,4959871207,27.6423329761,-10.8704760432,48.1833500926,5571.55
2012-11-22,5627.75,22084483.157,5053929819,26.9720382932,-10.6273179894,47.1466261287,5614.8
2012-11-23,5626.6,84312245.1584,4968847599,26.5706582777,-10.4074383975,48.9281837499,5627.75
2012-11-26,5635.9,-5234773.75534,5048139025,25.9266896247,-9.37468443349,47.6885803236,5626.6
2012-11-27,5727.45,227706721.263,5182546760,24.4853470223,-1.15557879864,51.5362068847,5635.9
2012-11-29,5825.0,342229079.877,5389842235,24.5144629399,13.078826799,54.9252549611,5727.45
2012-11-30,5879.85,417367098.544,5646890212,25.0855883803,28.4575909932,55.780381347,5825.0
2012-12-03,5870.95,-60339694.6128,5533466862,25.7533104869,39.4722057779,57.0504410898,5879.85
2012-12-04,5889.25,178945518.167,5664487053,26.3733381574,49.111893079,56.1227330333,5870.95
2012-12-05,5900.5,-86062740.9868,5804141010,27.1904372164,57.0021108439,54.8692820465,5889.25
2012-12-06,5930.9,217471488.239,5944408090,26.8368261878,64.9593799093,54.6440015774,5900.5
2012-12-07,5907.4,-98832932.9608,5816801012,26.6009802537,68.5787858163,54.963224448,5930.9
2012-12-10,5908.9,58760667.551,5912776769,26.3700722489,70.75263619,53.2059998732,5907.4
2012-12-11,5898.8,-90966906.9809,5775361608,26.7396743458,70.8437994607,54.3740268149,5908.9
2012-12-12,5888.0,-120413508.626,5642695959,27.0828762929,69.2463484681,55.4576104161,5898.8
2012-12-13,5851.5,-189320064.841,5506079624,26.6252050409,64.2939712121,54.7366930213,5888.0
2012-12-14,5879.6,166546378.211,5621239454,26.1492394316,61.9228041744,54.5131566576,5851.5
2012-12-17,5857.9,-124499099.766,5511692452,25.7072713658,57.6283251087,54.840137252,5879.6
2012-12-18,5896.8,232954849.198,5660599786,24.631488733,56.7101056115,55.2282556844,5857.9
2012-12-19,5929.6,94052645.8741,5810038990,24.2341457246,57.9609580782,55.2525517241,5896.8
2012-12-20,5916.4,60686705.1647,5686127772,23.1724785346,57.2274555029,56.1439475366,5929.6
2012-12-21,5847.7,-208607861.996,5544974861,21.6783908276,50.5202673825,53.2805166489,5916.4
2012-12-24,5855.75,-32001374.625,5630311860,20.2910236711,45.3317836144,51.9051026145,5847.7
2012-12-26,5905.6,99774200.8,5714183186,19.5810813315,44.726768883,52.9969112533,5855.75
2012-12-27,5870.1,-233603990.787,5574569951,19.1650629782,40.9111388926,52.5556638393,5905.6
2012-12-28,5908.35,106118648.301,5664238972,18.7787602216,40.5067434426,52.8997003241,5870.1
2012-12-31,5905.1,-35296783.8856,5599429331,18.4846916961,39.4690348314,54.5279270281,5908.35
2013-01-01,5950.85,14114783.0662,5677332076,19.034765805,41.8557983431,55.2413154208,5905.1
2013-01-02,5993.25,-14959580.2869,5793389465,20.178876786,46.6311167828,55.7113021328,5950.85
2013-01-03,6009.5,101467616.739,5893379398,21.3920991543,51.1373506968,54.7702642875,5993.25
2013-01-04,6016.15,173315801.02,6006612388,22.3644833606,54.6155983422,53.3143240669,6009.5
2013-01-07,5988.4,-144170485.077,5896364370,23.5813759189,54.5046459466,53.2699088437,6016.15
2013-01-08,6001.7,164712927.967,6006301872,24.2972498063,54.8575505261,52.2342769477,5988.4
2013-01-09,5971.5,-149506713.46,5876666304,25.1698642678,52.0997686379,52.0327652537,6001.7
2013-01-10,5968.65,-67968050.7381,5746898920,25.6021323958,49.118033328,53.6802598601,5971.5
2013-01-11,5951.3,-186020468.082,5618876918,26.2432370007,44.8381206683,54.2583982743,5968.65
2013-01-14,6024.05,176791749.014,5753588266,27.1411247676,46.7773558134,56.696754325,5951.3
2013-01-15,6056.6,144741502.136,5891952269,28.4503608309,50.3602055046,56.6867538059,6024.05
2013-01-16,6001.85,-178844371.631,5762966317,28.734883692,48.2258546302,54.6743301197,6056.6
2013-01-17,6039.2,203970063.462,5941921184,28.865180361,48.9835471972,54.9232281876,6001.85
2013-01-18,6064.4,-30811169.9658,6128381885,29.5039248871,51.029220323,54.4990913634,6039.2
2013-01-21,6082.3,46082863.7778,6259248270,30.271019929,53.4783463295,53.6894499902,6064.4
2013-01-22,6048.5,-190166734.947,6130206557,30.1163162917,52.0914411058,53.2561794374,6082.3
2013-01-23,6054.3,99398117.3073,6267195747,29.3476200508,50.8738778552,51.7595244217,6048.5
2013-01-24,6019.35,-222123272.795,6081985558,28.223517235,46.5521530537,51.289256641,6054.3
2013-01-25,6074.65,242480634.191,6229572758,27.525861819,47.0470734736,52.7889624596,6019.35
2013-01-28,6074.8,-1675748.2074,6342685762,27.0537027617,46.9106484638,50.9482169257,6074.65
2013-01-29,6049.9,-247405963.847,6185132010,27.1139006593,44.2828437016,51.1539718771,6074.8
2013-01-30,6055.75,-41109722.7914,6309354868,27.169798707,42.1860411819,49.683599174,6049.9
2013-01-31,6034.75,-140345256.839,6140838118,26.5206094818,38.3872809037,50.1291012575,6055.75
2013-02-01,5998.9,-175141167.57,5981566978,24.6363433343,32.113753268,49.5848720452,6034.75
2013-02-04,5987.25,-224063564.262,5839825110,22.9413467058,25.9032828609,50.6501742945,5998.9
2013-02-05,5956.9,-40083999.6333,5703597604,22.2660687759,18.3212529652,50.4177951723,5987.25
2013-02-06,5959.2,-214462437.187,5861413530,21.0260887879,12.3556027283,48.7254288724,5956.9
2013-02-07,5938.8,-176540076.365,5703766339,20.499132243,5.91350521806,49.1702142388,5959.2
2013-02-08,5903.5,-166898896.834,5511158963,20.9073904928,-2.01706696478,48.5943282656,5938.8
2013-02-11,5897.85,-40878487.7181,5389200296,21.3706306433,-8.65820395173,50.0508389387,5903.5
2013-02-12,5922.5,214266840.0,5532044856,21.6820060371,-11.7963231985,49.9748177093,5897.85
2013-02-13,5932.95,-162706877.749,5674681488,20.6788461336,-13.2869143667,48.893270771,5922.5
2013-02-14,5896.95,-159467131.366,5530850923,20.5686353599,-17.1751334944,48.1875063065,5932.95
2013-02-15,5887.4,113818729.544,5405758978,21.0246301729,-20.7875543665,49.3540163391,5896.95
2013-02-18,5898.2,48803388.1014,5520043171,21.12003797,-22.5193649716,48.3329221211,5887.4
2013-02-19,5939.7,152731636.292,5621027949,20.2110068186,-20.3090243918,49.6519377184,5898.2
2013-02-20,5943.05,-181686157.357,5756382113,18.8009249926,-18.0785977337,48.0578758958,5939.7
2013-02-21,5852.25,-253588152.07,5596980879,19.1851475522,-23.3683933978,43.8299769983,5943.05
2013-02-22,5850.3,-74390620.2632,5439934014,19.6672309649,-27.4020692782,45.5378950742,5852.25
2013-02-25,5854.75,28587464.03,5565062750,20.2754007653,-29.8950966001,44.0654432462,5850.3
2013-02-26,5761.35,-225796662.039,5407702528,21.8032778451,-38.9583505236,40.2884171461,5854.75
2013-02-27,5796.9,132461245.685,5582868461,23.2220208479,-42.7793232496,41.3298534593,5761.35
2013-02-28,5693.05,-510556605.073,5248015566,25.2956636805,-53.5697796789,37.8602657597,5796.9
2013-03-01,5719.7,117517567.731,5422533550,27.221189168,-59.2874332383,38.1294840914,5693.05
2013-03-04,5698.5,128123502.273,5277646225,29.153227971,-64.7826041667,38.8809476644,5719.7
2013-03-05,5784.25,255442939.557,5432052359,28.9754259859,-61.5092183793,43.1338583992,5698.5
2013-03-06,5818.6,125427858.686,5588953751,28.0235435888,-55.5034691912,43.5524285886,5784.25
2013-03-07,5863.3,166110892.897,5723633513,26.2571429875,-46.5997800074,44.5650964354,5818.6
2013-03-08,5945.7,239825133.039,5874414661,25.2434951555,-32.5196841511,47.5820469286,5863.3
2013-03-11,5942.35,-103438720.602,5749029743,24.539524645,-21.3849117947,49.2570363772,5945.7
2013-03-12,5914.1,-69348057.8595,5633085354,23.2656884017,-14.6709458541,49.5666798092,5942.35
2013-03-13,5851.2,-152447838.357,5516374546,21.9016871211,-14.26118968,48.0675488769,5914.1
2013-03-14,5908.95,246026391.308,5665382983,21.3014180186,-9.17079735347,49.3593139143,5851.2
2013-03-15,5872.6,-220910268.77,5513226317,20.3364671468,-7.97780282585,49.3317773217,5908.95
2013-03-18,5835.25,34077949.3389,5410562915,20.03398278,-9.9316925512,49.2565170569,5872.6
2013-03-19,5745.95,-251284123.934,5228251048,20.6986408784,-18.4729828767,46.7417839194,5835.25
2013-03-20,5694.4,-231106164.444,5040626198,21.6864456685,-29.0666093953,46.2201806431,5745.95
2013-03-21,5658.75,-287859051.705,4861448625,22.8877815886,-39.8790904638,46.4376168293,5694.4
2013-03-22,5651.35,-113890264.21,4696155334,24.1343798769,-48.4862583611,47.9343213342,5658.75
2013-03-25,5633.85,-240302137.385,4545766513,24.7817382115,-56.0732274162,48.9134351618,5651.35
2013-03-26,5641.6,92718303.1399,4672267037,25.4997712584,-60.7601891839,47.4862227124,5633.85
2013-03-28,5682.55,320318887.594,4881925982,25.4494547231,-60.473219752,47.9149475649,5641.6
2013-04-01,5704.4,51874256.0777,4979705699,24.9011081736,-57.816212707,47.2866948979,5682.55
2013-04-02,5748.1,171824413.944,5086129544,23.8208394003,-51.5895979258,47.8795779853,5704.4
2013-04-03,5672.9,-146128234.106,4945416214,23.2978421746,-52.1221407847,46.055993102,5748.1
2013-04-04,5574.75,-207004333.645,4810829238,23.7342957349,-59.7750203376,43.5345169455,5672.9
2013-04-05,5553.25,-35494747.5822,4673367761,24.429548756,-66.8047690432,44.4393682876,5574.75
2013-04-08,5542.95,-122823448.513,4576346290,25.0751408469,-72.3727514304,45.8099942517,5553.25
2013-04-09,5495.1,-237789633.661,4438161578,26.1372842887,-79.7274641105,45.4435767124,5542.95
2013-04-10,5558.7,198180206.888,4566720338,27.2098511344,-79.5076240268,46.9918366213,5495.1
2013-04-11,5594.0,149427235.531,4713548839,27.3604581831,-75.6133604395,46.9754278281,5558.7
2013-04-12,5528.55,90871852.1008,4586225566,27.9783070579,-76.9216911282,45.8831851009,5594.0
2013-04-15,5568.4,134811026.674,4729143785,27.6463247001,-73.891218692,46.0938195283,5528.55
2013-04-16,5688.95,244365567.13,4871823029,25.7439426249,-61.0583275389,49.976067736,5568.4
2013-04-17,5688.7,-116268117.854,4717247626,24.2427993398,-50.328189712,51.816521362,5688.95
2013-04-18,5783.1,239813550.4,4867131095,23.5546581892,-33.8173616172,53.9472752946,5688.7
2013-04-22,5834.4,167612042.418,5002226892,23.4227812442,-16.4038369092,54.163699097,5783.1
2013-04-23,5836.9,190244043.532,5134445249,23.300324081,-2.3743934837,52.4228365016,5834.4
2013-04-25,5916.3,306255134.853,5334042974,23.9300565806,14.9782974449,53.8855956989,5836.9
2013-04-26,5871.45,-149660054.481,5192731097,24.5148081873,24.8252399395,53.62131361,5916.3
2013-04-29,5904.1,98969040.993,5311613186,25.1634348951,34.8617306125,53.1116726964,5871.45
2013-04-30,5930.2,98233688.2349,5464799383,26.1505356715,44.4098446087,52.3605222182,5904.1
2013-05-02,5999.35,204429690.606,5627175821,27.5145072748,56.9007049235,53.398662769,5930.2
2013-05-03,5944.0,-176401111.155,5481421546,28.781052335,61.6231657978,52.6904906798,5999.35
2013-05-06,5971.05,170351441.746,5591588259,29.9205203628,66.7786759894,51.9650137102,5944.0
2013-05-07,6043.55,216622070.486,5727961240,31.5389178007,75.8403586068,53.1000672838,5971.05
2013-05-08,6069.3,125617365.522,5850239938,33.2581853722,84.1298209583,52.30526958,6043.55
2013-05-09,6050.15,-123544963.101,5740242662,34.8622232286,88.1380342427,53.2632407404,6069.3
2013-05-10,6094.75,143992318.854,5851594235,36.4910465072,93.8317850012,53.2677109665,6050.15
2013-05-11,6107.25,8306605.72368,5859585400,38.0666025931,98.2205437437,51.953164269,6094.75
2013-05-13,5980.45,-191209408.053,5751636694,37.1206992955,90.4246077869,48.231762567,6107.25
2013-05-14,5995.4,-23152159.6563,5870902177,36.1903434845,84.4787934871,47.0537366654,5980.45
2013-05-15,6146.75,261701319.272,6024795020,36.5406256089,90.9311749503,51.5467594232,5995.4
2013-05-16,6169.9,130293345.318,6183430526,37.0876618411,96.7969305132,50.6015394432,6146.75
2013-05-17,6187.3,156040417.807,6330710780,37.6881913948,101.677543213,49.4597012539,6169.9
2013-05-20,6156.9,-180887499.823,6208457802,38.4603862667,101.917595406,50.0541982099,6187.3
2013-05-21,6114.1,-182389062.983,6077868574,38.320220354,97.5299713931,50.1124293279,6156.9
2013-05-22,6094.5,-120871901.278,5944104889,37.6768385582,91.4173888029,51.1252363744,6114.1
2013-05-23,5967.05,-326040348.174,5745174400,35.2839809698,75.4195831974,47.7777727669,6094.5
2013-05-24,5983.55,61766584.2038,5906796962,32.8221156892,63.3424468034,46.6343256735,5967.05
2013-05-27,6083.15,168206367.676,6021912327,31.4890923348,61.1037508046,48.9339453899,5983.55
2013-05-28,6111.25,152524255.673,6161581243,30.5294248464,60.8950431041,48.2192357224,6083.15
2013-05-29,6104.3,59830569.8643,6041376189,29.6383050358,59.4831491154,49.7968983356,6111.25
2013-05-30,6124.05,265932344.227,6235468990,28.9058145136,59.2745922966,48.7722082555,6104.3
2013-05-31,5985.95,-294824599.711,6060157001,26.8422705015,47.4191749339,45.3915236572,6124.05
2013-06-03,5939.3,-115499679.477,5948033466,25.617852285,33.8689855478,45.577825675,5985.95
2013-06-04,5919.45,-169871723.205,5833582593,24.5494796235,21.2832931736,46.6963843563,5939.3
2013-06-05,5923.85,123278851.852,5943805872,23.860385813,11.5311604796,45.0497228477,5919.45
2013-06-06,5921.4,43938566.9041,5829631178,22.8963977719,3.56374984487,46.7954419246,5923.85
2013-06-07,5881.0,-191408320.473,5711284814,21.7555640267,-5.94192800106,47.0159419575,5921.4
2013-06-10,5878.0,-89139957.5475,5611154075,20.8828872273,-13.560998359,48.7393828773,5881.0
2013-06-11,5788.8,-292083701.446,5430251952,21.0001146595,-26.4914837008,46.8650607187,5878.0
2013-06-12,5760.2,-57398825.2818,5289857528,21.5367088844,-38.6017900661,47.5466526824,5788.8
2013-06-13,5699.1,-89630404.6631,5147816124,22.543704112,-52.5240894683,46.9029359922,5760.2
2013-06-14,5808.4,180394526.1,5272226142,22.0490792181,-54.114220459,49.758293127,5699.1
2013-06-17,5850.05,189762752.053,5379387029,21.1003275529,-51.4208561872,49.6086413286,5808.4
2013-06-18,5813.6,-161097000.761,5261845884,20.102402158,-51.6323701488,49.9786667304,5850.05
